V	2026-09-21
F	0	Нет	0	1.0
F	1	Новичок	6	1.1
F	2	Продвинутый	14	1.17
F	3	Эксперт	18	1.24
F	4	Мастер	27	1.31
F	5	Грандмастер	41	1.38
R	13	Человек	3,3,3,3,3,3,3	0	1,3,5,6
M	13	0	0,0,0
M	13	1	1,1,1
M	13	2	2,2,1
M	13	3	2,2,2
M	13	4	3,3,2
M	13	5	4,4,3
M	13	6	5,5,3
M	13	7	5,5,4
M	13	8	6,6,4
M	13	9	7,7,5
M	13	10	8,8,5
M	13	11	8,8,6
M	13	12	9,9,6
M	13	13	10,10,7
M	13	14	11,11,7
M	13	15	11,11,8
M	13	16	12,12,8
M	13	17	13,13,9
M	13	18	14,14,9
M	13	19	14,14,10
M	13	20	15,15,10
M	13	21	16,16,11
M	13	22	17,17,11
M	13	23	17,17,12
M	13	24	18,18,12
M	13	25	19,19,13
M	13	26	20,20,13
M	13	27	20,20,14
M	13	28	21,21,14
M	13	29	22,22,15
M	13	30	23,23,15
R	11	Гном	4,2,4,2,4,3,2	0	3,4,5,6
M	11	0	0,0,0
M	11	1	1,1,1
M	11	2	1,2,1
M	11	3	2,3,2
M	11	4	2,4,2
M	11	5	3,5,3
M	11	6	3,6,3
M	11	7	4,7,4
M	11	8	4,8,4
M	11	9	5,9,5
M	11	10	5,10,5
M	11	11	6,11,6
M	11	12	6,12,6
M	11	13	7,13,7
M	11	14	7,14,7
M	11	15	8,15,8
M	11	16	8,16,8
M	11	17	9,17,9
M	11	18	9,18,9
M	11	19	10,19,10
M	11	20	10,20,10
M	11	21	11,21,11
M	11	22	11,22,11
M	11	23	12,23,12
M	11	24	12,24,12
M	11	25	13,25,13
M	11	26	13,26,13
M	11	27	14,27,14
M	11	28	14,28,14
M	11	29	15,29,15
M	11	30	15,30,15
R	12	Эльф	3,5,3,3,3,2,2	0	1,4,5,6
M	12	0	0,0,0
M	12	1	1,1,1
M	12	2	2,1,1
M	12	3	3,2,2
M	12	4	4,2,2
M	12	5	5,3,3
M	12	6	6,3,3
M	12	7	7,4,4
M	12	8	8,4,4
M	12	9	9,5,5
M	12	10	10,5,5
M	12	11	11,6,6
M	12	12	12,6,6
M	12	13	13,7,7
M	12	14	14,7,7
M	12	15	15,8,8
M	12	16	16,8,8
M	12	17	17,9,9
M	12	18	18,9,9
M	12	19	19,10,10
M	12	20	20,10,10
M	12	21	21,11,11
M	12	22	22,11,11
M	12	23	23,12,12
M	12	24	24,12,12
M	12	25	25,13,13
M	12	26	26,13,13
M	12	27	27,14,14
M	12	28	28,14,14
M	12	29	29,15,15
M	12	30	30,15,15
R	10	Вампир	3,3,3,3,3,4,2	0	1,2,5,6
M	10	0	0,0,0
M	10	1	1,1,1
M	10	2	2,2,1
M	10	3	2,2,2
M	10	4	3,3,2
M	10	5	4,4,3
M	10	6	5,5,3
M	10	7	5,5,4
M	10	8	6,6,4
M	10	9	7,7,5
M	10	10	8,8,5
M	10	11	8,8,6
M	10	12	9,9,6
M	10	13	10,10,7
M	10	14	11,11,7
M	10	15	11,11,8
M	10	16	12,12,8
M	10	17	13,13,9
M	10	18	14,14,9
M	10	19	14,14,10
M	10	20	15,15,10
M	10	21	16,16,11
M	10	22	17,17,11
M	10	23	17,17,12
M	10	24	18,18,12
M	10	25	19,19,13
M	10	26	20,20,13
M	10	27	20,20,14
M	10	28	21,21,14
M	10	29	22,22,15
M	10	30	23,23,15
R	8	Орк	4,3,4,2,1,4,3	0	1,2,4,5
M	8	0	0,0,0
M	8	1	1,1,0
M	8	2	2,2,0
M	8	3	3,3,0
M	8	4	5,5,0
M	8	5	6,6,0
M	8	6	7,7,0
M	8	7	8,8,0
M	8	8	9,9,0
M	8	9	10,10,0
M	8	10	11,11,0
M	8	11	12,12,0
M	8	12	14,14,0
M	8	13	15,15,0
M	8	14	16,16,0
M	8	15	17,17,0
M	8	16	18,18,0
M	8	17	19,19,0
M	8	18	20,20,0
M	8	19	21,21,0
M	8	20	23,23,0
M	8	21	24,24,0
M	8	22	25,25,0
M	8	23	26,26,0
M	8	24	27,27,0
M	8	25	28,28,0
M	8	26	29,29,0
M	8	27	30,30,0
M	8	28	32,32,0
M	8	29	33,33,0
M	8	30	34,34,0
R	9	Тролль	5,2,5,1,2,3,3	1	2,3,4,5
M	9	0	0,0,0
M	9	1	1,1,1
M	9	2	2,1,1
M	9	3	3,2,2
M	9	4	4,3,2
M	9	5	4,3,3
M	9	6	5,4,3
M	9	7	6,4,4
M	9	8	7,5,4
M	9	9	8,6,5
M	9	10	9,6,5
M	9	11	10,7,6
M	9	12	11,8,6
M	9	13	11,8,7
M	9	14	12,9,7
M	9	15	13,9,8
M	9	16	14,10,8
M	9	17	15,11,9
M	9	18	16,11,9
M	9	19	17,12,10
M	9	20	18,13,10
M	9	21	18,13,11
M	9	22	19,14,11
M	9	23	20,14,12
M	9	24	21,15,12
M	9	25	22,16,13
M	9	26	23,16,13
M	9	27	24,17,14
M	9	28	25,18,14
M	9	29	25,18,15
M	9	30	26,19,15
C	1	Рейнджер
C	2	Варвар
C	3	Мастер щита
C	4	Джаггернаут
C	5	Жрец
C	6	Маг
S	1	1	Стрелок	8	11,27,0,0,0,22,0	4,0,4,0,0,0,2	0,0,0,0,0	0,0,0
S	1	2	Лучник	11	18,41,0,0,0,32,0	9,0,6,0,0,0,4	3,0,0,0,0	0,0,0
S	1	3	Егерь	14	25,55,0,0,0,45,0	20,0,14,0,0,0,9	8,10,0,0,0	0,0,0
S	1	4	Снайпер	17	39,69,0,0,0,59,0	29,0,20,0,0,6,15	8,10,0,0,0	0,0,0
S	1	5	Древний	20	50,80,43,0,0,71,0	32,0,23,0,0,9,18	10,10,0,0,7	0,0,0
S	1	6	Завоеватель	23	65,98,51,0,0,88,0	35,0,25,0,0,10,20	11,11,0,0,8	0,0,0
S	2	1	Рубака	8	27,0,14,0,0,18,0	0,4,4,0,0,2,0	0,0,0,0,0	1,1,0
S	2	2	Гладиатор	11	41,0,22,0,0,30,0	0,6,9,0,0,6,0	0,3,0,0,0	2,2,0
S	2	3	Берсерк	14	55,0,36,0,0,45,0	0,13,13,0,0,10,0	5,13,0,0,0	6,5,0
S	2	4	Вождь	17	71,0,55,0,0,62,0	0,21,21,0,0,16,0	5,13,0,0,0	10,9,0
S	2	5	Жнец	20	86,0,81,0,0,76,0	0,25,25,0,0,20,0	10,15,0,0,0	10,10,0
S	2	6	Атаман	23	106,0,94,0,0,102,0	0,27,27,0,0,22,0	11,16,0,0,0	11,11,0
S	3	1	Щитоносец	8	0,0,27,0,0,12,22	5,0,0,2,0,3,0	0,0,0,0,0	0,0,0
S	3	2	Легионер	11	0,0,41,0,0,24,32	11,0,2,4,0,6,0	0,0,0,0,0	2,2,0
S	3	3	Центурион	14	0,0,55,0,0,42,45	17,0,4,7,0,11,0	0,0,0,0,0	8,8,0
S	3	4	Чемпион	17	20,0,61,0,0,51,53	23,0,16,11,0,16,0	0,0,0,0,0	8,8,0
S	3	5	Монолит	20	20,0,78,0,0,77,75	26,0,19,14,0,19,0	0,0,0,0,0	10,10,0
S	3	6	Полководец	23	20,0,95,0,0,95,92	29,0,21,15,0,21,0	0,0,0,0,0	11,11,0
S	4	1	Защитник	8	16,0,29,0,0,0,12	0,0,4,0,2,4,0	0,0,0,0,0	0,0,0
S	4	2	Гвардеец	11	27,0,44,0,0,0,18	0,0,9,0,4,8,0	0,0,0,0,0	0,0,2
S	4	3	Рыцарь	14	39,0,62,0,0,0,28	0,0,16,0,7,15,0	0,0,0,0,0	0,0,7
S	4	4	Кавалер	17	51,0,86,0,0,20,35	0,7,23,0,11,22,0	0,0,0,0,0	0,0,7
S	4	5	Титан	20	60,0,100,0,0,42,43	0,10,26,0,14,25,0	0,0,0,0,0	0,0,8
S	4	6	Исполин	23	75,0,115,0,0,57,58	0,11,29,0,15,27,0	0,0,0,0,0	0,0,0
S	5	1	Священник	8	21,0,17,22,0,0,0	0,0,0,0,4,3,3	0,0,0,0,0	0,0,0
S	5	2	Клирик	11	31,0,30,35,0,0,0	0,1,0,2,8,7,7	0,0,0,0,0	0,0,0
S	5	3	Крестоносец	14	45,0,45,50,0,0,0	0,6,0,4,14,12,13	0,0,0,0,0	0,0,0
S	5	4	Паладин	17	54,0,55,56,0,0,0	0,12,0,6,21,18,19	0,0,0,0,0	0,0,0
S	5	5	Епископ	20	78,0,72,76,0,20,0	0,15,0,9,24,21,22	1,0,0,0,0	0,0,0
S	5	6	Кардинал	23	97,0,91,94,0,20,0	0,16,0,10,26,23,24	1,0,0,0,0	0,0,0
S	6	1	Посвящённый	8	0,0,12,22,27,0,0	0,1,4,0,5,0,0	0,0,0,0,0	0,0,0
S	6	2	Аколит	11	0,0,21,35,41,0,0	0,2,9,1,11,0,0	1,1,1,1,1	0,0,0
S	6	3	Адепт	14	0,0,25,55,62,0,0	0,4,15,2,19,0,0	5,5,5,5,5	0,0,0
S	6	4	Магистр	17	0,0,37,76,83,0,0	0,7,22,3,28,0,0	10,10,10,10,10	0,0,0
S	6	5	Патриарх	20	0,0,51,91,98,0,0	0,10,25,6,31,0,0	12,12,12,12,12	0,0,0
S	6	6	Властелин	23	0,0,71,111,120,0,0	0,11,27,7,34,0,0	13,13,13,13,13	0,0,0
T	1	Шлем	image_helm102
T	3	Доспех	image_armor106
T	4	Перчатки	image_glovse82
T	5	Нарукавники	image_naruchi82
T	10	Наколенники	image_nakoleniki77
T	11	Сапоги	image_bots81
T	12	Меч	image_sword42
T	15	Щит	image_shield23
T	31	Молот	image_hammer17
T	33	Топор	image_axe28
T	37	Жезл	image_wand7
T	38	Кастет	image_castet18
T	39	Метательный нож	image_dagger7
T	8	Копье	image_spear24
T	9	Двуручный топор	image_axe29
T	14	Лук	image_bow61
T	30	Посох	image_staff15
T	32	Двуручный молот	image_hammer18
T	35	Двуручный меч	image_sword43
T	2	Ожерелье	image_kolie74
T	6	Пояс	image_belt68
T	7	Кольцо	image_ring91
T	40	Реликвия	art_charm
T	55	Серьга	image_ear9
A	1	6	135	17	46	23	0	0-0	0	125
A	1	7	145	19	57	28	0	0-0	0	130
A	1	8	165	23	69	34	0	0-0	0	140
A	1	9	205	28	80	40	0	0-0	0	160
A	1	10	245	34	103	46	0	0-0	0	175
A	1	11	315	40	126	51	0	0-0	0	215
A	1	12	385	51	149	57	0	0-0	0	245
A	1	13	455	63	172	63	0	0-0	0	280
A	1	14	545	74	201	69	0	0-0	0	325
A	1	15	655	86	230	74	0	0-0	0	380
A	1	16	785	103	258	80	0	0-0	0	450
A	1	17	940	126	299	86	0	0-0	0	525
A	1	18	1130	149	345	92	0	0-0	0	630
A	1	19	1350	184	391	97	0	0-0	0	760
A	1	20	1620	212	442	103	0	0-0	0	900
A	1	21	1945	258	494	109	0	0-0	0	1080
A	1	22	2335	304	552	115	0	0-0	0	1300
A	1	23	2800	356	632	120	0	0-0	0	1560
A	1	24	3360	414	851	1144	0	0-0	0	1875
A	3	6	195	22	60	30	0	0-0	0	185
A	3	7	220	25	75	37	0	0-0	0	195
A	3	8	255	30	90	45	0	0-0	0	210
A	3	9	320	37	105	52	0	0-0	0	245
A	3	10	390	45	135	60	0	0-0	0	280
A	3	11	445	52	165	67	0	0-0	0	310
A	3	12	600	67	195	75	0	0-0	0	385
A	3	13	720	82	225	82	0	0-0	0	445
A	3	14	865	97	262	90	0	0-0	0	515
A	3	15	1040	112	300	97	0	0-0	0	600
A	3	16	1250	135	337	105	0	0-0	0	710
A	3	17	1500	165	390	112	0	0-0	0	835
A	3	18	1800	195	450	120	0	0-0	0	995
A	3	19	2160	240	510	127	0	0-0	0	1215
A	3	20	2600	277	577	135	0	0-0	0	1440
A	3	21	3120	337	645	142	0	0-0	0	1765
A	3	22	3745	397	720	150	0	0-0	0	2080
A	3	23	4500	465	825	157	0	0-0	0	2500
A	3	24	5400	540	1110	1492	0	0-0	0	3000
A	4	6	135	17	46	23	0	0-0	0	125
A	4	7	145	19	57	28	0	0-0	0	130
A	4	8	165	23	69	34	0	0-0	0	140
A	4	9	205	28	80	40	0	0-0	0	160
A	4	10	245	34	103	46	0	0-0	0	175
A	4	11	315	40	126	51	0	0-0	0	215
A	4	12	385	51	149	57	0	0-0	0	245
A	4	13	455	63	172	63	0	0-0	0	280
A	4	14	545	74	201	69	0	0-0	0	325
A	4	15	655	86	230	74	0	0-0	0	380
A	4	16	785	103	258	80	0	0-0	0	450
A	4	17	940	126	299	86	0	0-0	0	525
A	4	18	1130	149	345	92	0	0-0	0	630
A	4	19	1350	184	391	97	0	0-0	0	760
A	4	20	1620	212	442	103	0	0-0	0	900
A	4	21	1945	258	494	109	0	0-0	0	1080
